step,train_loss,probe_loss,curve_loss,lr,lr_multiplier,schedule,width,seed,base_lr
198,0.8203532099723816,,0.8203532099723816,0.0003,1.0,wsd,256,10,0.0003
199,0.4614427983760834,,0.4614427983760834,0.0003,1.0,wsd,256,10,0.0003
200,0.6713101863861084,0.6364112868905067,0.6364112868905067,0.0003,1.0,wsd,256,10,0.0003
201,0.8945397734642029,,0.8945397734642029,0.0003,1.0,wsd,256,10,0.0003
202,0.7268570065498352,,0.7268570065498352,0.0003,1.0,wsd,256,10,0.0003
203,0.6196109652519226,,0.6196109652519226,0.0003,1.0,wsd,256,10,0.0003
204,0.6639202833175659,,0.6639202833175659,0.0003,1.0,wsd,256,10,0.0003
205,0.9117406010627747,,0.9117406010627747,0.0003,1.0,wsd,256,10,0.0003
206,0.5722022652626038,,0.5722022652626038,0.0003,1.0,wsd,256,10,0.0003
207,0.44832688570022583,,0.44832688570022583,0.0003,1.0,wsd,256,10,0.0003
208,0.9367260932922363,,0.9367260932922363,0.0003,1.0,wsd,256,10,0.0003
209,0.6122468113899231,,0.6122468113899231,0.0003,1.0,wsd,256,10,0.0003
210,0.37841176986694336,0.5222160890698433,0.5222160890698433,0.0003,1.0,wsd,256,10,0.0003
211,0.4839971959590912,,0.4839971959590912,0.0003,1.0,wsd,256,10,0.0003
212,0.6601592302322388,,0.6601592302322388,0.0003,1.0,wsd,256,10,0.0003
213,0.5811977386474609,,0.5811977386474609,0.0003,1.0,wsd,256,10,0.0003
214,0.508927583694458,,0.508927583694458,0.0003,1.0,wsd,256,10,0.0003
215,0.6727093458175659,,0.6727093458175659,0.0003,1.0,wsd,256,10,0.0003
216,0.6550523042678833,,0.6550523042678833,0.0003,1.0,wsd,256,10,0.0003
217,0.5761855840682983,,0.5761855840682983,0.0003,1.0,wsd,256,10,0.0003
218,0.4498382806777954,,0.4498382806777954,0.0003,1.0,wsd,256,10,0.0003
219,0.6414743661880493,,0.6414743661880493,0.0003,1.0,wsd,256,10,0.0003
220,0.7577477693557739,0.473476804792881,0.473476804792881,0.0003,1.0,wsd,256,10,0.0003
221,0.39507579803466797,,0.39507579803466797,0.0003,1.0,wsd,256,10,0.0003
222,0.4569874107837677,,0.4569874107837677,0.0003,1.0,wsd,256,10,0.0003
223,0.5659624338150024,,0.5659624338150024,0.0003,1.0,wsd,256,10,0.0003
224,0.5876217484474182,,0.5876217484474182,0.0003,1.0,wsd,256,10,0.0003
225,0.469440758228302,,0.469440758228302,0.0003,1.0,wsd,256,10,0.0003
226,0.5673000812530518,,0.5673000812530518,0.0003,1.0,wsd,256,10,0.0003
227,0.5988089442253113,,0.5988089442253113,0.0003,1.0,wsd,256,10,0.0003
228,0.433388888835907,,0.433388888835907,0.0003,1.0,wsd,256,10,0.0003
229,0.39143458008766174,,0.39143458008766174,0.0003,1.0,wsd,256,10,0.0003
230,0.652014434337616,0.42499057948589325,0.42499057948589325,0.0003,1.0,wsd,256,10,0.0003
231,0.5732935667037964,,0.5732935667037964,0.0003,1.0,wsd,256,10,0.0003
232,0.3632775545120239,,0.3632775545120239,0.0003,1.0,wsd,256,10,0.0003
233,0.3232744038105011,,0.3232744038105011,0.0003,1.0,wsd,256,10,0.0003
234,0.5653195381164551,,0.5653195381164551,0.0003,1.0,wsd,256,10,0.0003
235,0.5347983241081238,,0.5347983241081238,0.0003,1.0,wsd,256,10,0.0003
236,0.5893803238868713,,0.5893803238868713,0.0003,1.0,wsd,256,10,0.0003
237,0.6737797260284424,,0.6737797260284424,0.0003,1.0,wsd,256,10,0.0003
238,0.44072771072387695,,0.44072771072387695,0.0003,1.0,wsd,256,10,0.0003
239,0.3993074893951416,,0.3993074893951416,0.0003,1.0,wsd,256,10,0.0003
240,0.44127357006073,0.35788267850875854,0.35788267850875854,0.0003,1.0,wsd,256,10,0.0003
241,0.47356295585632324,,0.47356295585632324,0.0003,1.0,wsd,256,10,0.0003
242,0.5225788354873657,,0.5225788354873657,0.0003,1.0,wsd,256,10,0.0003
243,0.4577763080596924,,0.4577763080596924,0.0003,1.0,wsd,256,10,0.0003
244,0.5847997069358826,,0.5847997069358826,0.0003,1.0,wsd,256,10,0.0003
245,0.5087705254554749,,0.5087705254554749,0.0003,1.0,wsd,256,10,0.0003
246,0.3687332272529602,,0.3687332272529602,0.0003,1.0,wsd,256,10,0.0003
247,0.28129348158836365,,0.28129348158836365,0.0003,1.0,wsd,256,10,0.0003
248,0.43163126707077026,,0.43163126707077026,0.0003,1.0,wsd,256,10,0.0003
249,0.3012763559818268,,0.3012763559818268,0.0003,1.0,wsd,256,10,0.0003
250,0.2162267416715622,0.3388838805258274,0.3388838805258274,0.0003,1.0,wsd,256,10,0.0003
251,0.44665616750717163,,0.44665616750717163,0.0003,1.0,wsd,256,10,0.0003
252,0.5815861821174622,,0.5815861821174622,0.0003,1.0,wsd,256,10,0.0003
253,0.3042468726634979,,0.3042468726634979,0.0003,1.0,wsd,256,10,0.0003
254,0.20073719322681427,,0.20073719322681427,0.0003,1.0,wsd,256,10,0.0003
255,0.4668971598148346,,0.4668971598148346,0.0003,1.0,wsd,256,10,0.0003
256,0.2651255428791046,,0.2651255428791046,0.0003,1.0,wsd,256,10,0.0003
257,0.37293732166290283,,0.37293732166290283,0.0003,1.0,wsd,256,10,0.0003
258,0.3991505801677704,,0.3991505801677704,0.0003,1.0,wsd,256,10,0.0003
259,0.5198051333427429,,0.5198051333427429,0.0003,1.0,wsd,256,10,0.0003
260,0.3679465055465698,0.30081285536289215,0.30081285536289215,0.0003,1.0,wsd,256,10,0.0003
261,0.26364558935165405,,0.26364558935165405,0.0003,1.0,wsd,256,10,0.0003
262,0.4171134829521179,,0.4171134829521179,0.0003,1.0,wsd,256,10,0.0003
263,0.3584540784358978,,0.3584540784358978,0.0003,1.0,wsd,256,10,0.0003
264,0.365278959274292,,0.365278959274292,0.0003,1.0,wsd,256,10,0.0003
265,0.2962210774421692,,0.2962210774421692,0.0003,1.0,wsd,256,10,0.0003
266,0.2748427093029022,,0.2748427093029022,0.0003,1.0,wsd,256,10,0.0003
267,0.2815026044845581,,0.2815026044845581,0.0003,1.0,wsd,256,10,0.0003
268,0.2880968451499939,,0.2880968451499939,0.0003,1.0,wsd,256,10,0.0003
269,0.31338179111480713,,0.31338179111480713,0.0003,1.0,wsd,256,10,0.0003
270,0.2620690166950226,0.2840833365917206,0.2840833365917206,0.0003,1.0,wsd,256,10,0.0003
271,0.24704821407794952,,0.24704821407794952,0.00029926045587471686,0.997534852915723,wsd,256,10,0.0003
272,0.2162526249885559,,0.2162526249885559,0.0002970499260990637,0.9901664203302125,wsd,256,10,0.0003
273,0.33598577976226807,,0.33598577976226807,0.0002933926296998457,0.9779754323328191,wsd,256,10,0.0003
274,0.2782467305660248,,0.2782467305660248,0.0002883286367817511,0.9610954559391703,wsd,256,10,0.0003
275,0.27399134635925293,,0.27399134635925293,0.0002819134295108992,0.9397114317029974,wsd,256,10,0.0003
276,0.1320771723985672,,0.1320771723985672,0.00027421729424061787,0.9140576474687263,wsd,256,10,0.0003
277,0.448203980922699,,0.448203980922699,0.0002653245514394482,0.8844151714648274,wsd,256,10,0.0003
278,0.3141733705997467,,0.3141733705997467,0.00025533263185844587,0.8511087728614862,wsd,256,10,0.0003
279,0.3600870966911316,,0.3600870966911316,0.00024435100905948387,0.8145033635316129,wsd,256,10,0.0003
280,0.21477839350700378,0.278276439756155,0.278276439756155,0.00023249999999999999,0.775,wsd,256,10,0.0003
281,0.36739686131477356,,0.36739686131477356,0.00021990944681523302,0.7330314893841101,wsd,256,10,0.0003
282,0.3085136413574219,,0.3085136413574219,0.00020671729424061788,0.6890576474687263,wsd,256,10,0.0003
283,0.22309446334838867,,0.22309446334838867,0.00019306807826039747,0.6435602608679917,wsd,256,10,0.0003
284,0.27108263969421387,,0.27108263969421387,0.0001791113425411332,0.5970378084704441,wsd,256,10,0.0003
285,0.33662688732147217,,0.33662688732147217,0.000165,0.55,wsd,256,10,0.0003
286,0.38411596417427063,,0.38411596417427063,0.0001508886574588668,0.502962191529556,wsd,256,10,0.0003
287,0.15340656042099,,0.15340656042099,0.00013693192173960253,0.4564397391320084,wsd,256,10,0.0003
288,0.36700719594955444,,0.36700719594955444,0.00012328270575938212,0.41094235253127376,wsd,256,10,0.0003
289,0.2784198820590973,,0.2784198820590973,0.00011009055318476698,0.36696851061589,wsd,256,10,0.0003
290,0.1745806336402893,0.2528127133846283,0.2528127133846283,9.750000000000003e-05,0.3250000000000001,wsd,256,10,0.0003
291,0.2579095661640167,,0.2579095661640167,8.564899094051614e-05,0.2854966364683872,wsd,256,10,0.0003
292,0.29506710171699524,,0.29506710171699524,7.466736814155418e-05,0.24889122713851394,wsd,256,10,0.0003
293,0.31661856174468994,,0.31661856174468994,6.467544856055175e-05,0.21558482853517255,wsd,256,10,0.0003
294,0.22519779205322266,,0.22519779205322266,5.578270575938211e-05,0.18594235253127372,wsd,256,10,0.0003
295,0.2398684173822403,,0.2398684173822403,4.808657048910077e-05,0.16028856829700258,wsd,256,10,0.0003
296,0.2653818726539612,,0.2653818726539612,4.167136321824887e-05,0.13890454406082958,wsd,256,10,0.0003
297,0.24883222579956055,,0.24883222579956055,3.660737030015427e-05,0.12202456766718092,wsd,256,10,0.0003
298,0.13511177897453308,,0.13511177897453308,3.2950073900936234e-05,0.10983357966978745,wsd,256,10,0.0003
299,0.29554417729377747,,0.29554417729377747,3.0739544125283105e-05,0.10246514708427702,wsd,256,10,0.0003
300,0.19279740750789642,0.2403831109404564,0.2403831109404564,2.9999999999999997e-05,0.1,wsd,256,10,0.0003
1,3.4637770652770996,3.4446513056755066,3.4446513056755066,4.9999999999999996e-05,0.16666666666666666,wsd,256,11,0.0003
2,3.4448328018188477,,3.4448328018188477,9.999999999999999e-05,0.3333333333333333,wsd,256,11,0.0003
3,3.4571845531463623,,3.4571845531463623,0.00015,0.5,wsd,256,11,0.0003
4,3.4168155193328857,,3.4168155193328857,0.00019999999999999998,0.6666666666666666,wsd,256,11,0.0003
5,3.3491809368133545,,3.3491809368133545,0.00025,0.8333333333333334,wsd,256,11,0.0003
6,3.170600652694702,,3.170600652694702,0.0003,1.0,wsd,256,11,0.0003
7,3.0120158195495605,,3.0120158195495605,0.0003,1.0,wsd,256,11,0.0003
8,3.2096471786499023,,3.2096471786499023,0.0003,1.0,wsd,256,11,0.0003
9,2.946375846862793,,2.946375846862793,0.0003,1.0,wsd,256,11,0.0003
10,3.0509543418884277,2.8353418111801147,2.8353418111801147,0.0003,1.0,wsd,256,11,0.0003
11,2.820218563079834,,2.820218563079834,0.0003,1.0,wsd,256,11,0.0003
12,3.0704281330108643,,3.0704281330108643,0.0003,1.0,wsd,256,11,0.0003
13,2.741179943084717,,2.741179943084717,0.0003,1.0,wsd,256,11,0.0003
14,2.751983165740967,,2.751983165740967,0.0003,1.0,wsd,256,11,0.0003
15,2.397944688796997,,2.397944688796997,0.0003,1.0,wsd,256,11,0.0003
16,2.8592896461486816,,2.8592896461486816,0.0003,1.0,wsd,256,11,0.0003
17,2.679640769958496,,2.679640769958496,0.0003,1.0,wsd,256,11,0.0003
18,2.5324325561523438,,2.5324325561523438,0.0003,1.0,wsd,256,11,0.0003
19,2.6741864681243896,,2.6741864681243896,0.0003,1.0,wsd,256,11,0.0003
20,2.4712154865264893,2.4280691742897034,2.4280691742897034,0.0003,1.0,wsd,256,11,0.0003
21,2.4730286598205566,,2.4730286598205566,0.0003,1.0,wsd,256,11,0.0003
22,2.4766390323638916,,2.4766390323638916,0.0003,1.0,wsd,256,11,0.0003
23,2.556851625442505,,2.556851625442505,0.0003,1.0,wsd,256,11,0.0003
24,2.443312883377075,,2.443312883377075,0.0003,1.0,wsd,256,11,0.0003
25,2.2513387203216553,,2.2513387203216553,0.0003,1.0,wsd,256,11,0.0003
26,2.241946220397949,,2.241946220397949,0.0003,1.0,wsd,256,11,0.0003
27,2.4488327503204346,,2.4488327503204346,0.0003,1.0,wsd,256,11,0.0003
28,2.1881754398345947,,2.1881754398345947,0.0003,1.0,wsd,256,11,0.0003
29,2.2110610008239746,,2.2110610008239746,0.0003,1.0,wsd,256,11,0.0003
30,2.3372108936309814,2.134624421596527,2.134624421596527,0.0003,1.0,wsd,256,11,0.0003
31,2.35442852973938,,2.35442852973938,0.0003,1.0,wsd,256,11,0.0003
32,2.201805591583252,,2.201805591583252,0.0003,1.0,wsd,256,11,0.0003
33,2.331408739089966,,2.331408739089966,0.0003,1.0,wsd,256,11,0.0003
34,2.474736213684082,,2.474736213684082,0.0003,1.0,wsd,256,11,0.0003
35,2.2139477729797363,,2.2139477729797363,0.0003,1.0,wsd,256,11,0.0003
36,2.244619369506836,,2.244619369506836,0.0003,1.0,wsd,256,11,0.0003
37,1.9856070280075073,,1.9856070280075073,0.0003,1.0,wsd,256,11,0.0003
38,2.2268598079681396,,2.2268598079681396,0.0003,1.0,wsd,256,11,0.0003
39,1.8896316289901733,,1.8896316289901733,0.0003,1.0,wsd,256,11,0.0003
40,2.051783800125122,1.9226986467838287,1.9226986467838287,0.0003,1.0,wsd,256,11,0.0003
41,2.0598161220550537,,2.0598161220550537,0.0003,1.0,wsd,256,11,0.0003
42,2.1063692569732666,,2.1063692569732666,0.0003,1.0,wsd,256,11,0.0003
43,1.9578837156295776,,1.9578837156295776,0.0003,1.0,wsd,256,11,0.0003
44,2.1180737018585205,,2.1180737018585205,0.0003,1.0,wsd,256,11,0.0003
45,2.022359848022461,,2.022359848022461,0.0003,1.0,wsd,256,11,0.0003
46,2.04590106010437,,2.04590106010437,0.0003,1.0,wsd,256,11,0.0003
47,2.029618263244629,,2.029618263244629,0.0003,1.0,wsd,256,11,0.0003
48,1.6737675666809082,,1.6737675666809082,0.0003,1.0,wsd,256,11,0.0003
49,1.9172024726867676,,1.9172024726867676,0.0003,1.0,wsd,256,11,0.0003
50,1.9250606298446655,1.7685319483280182,1.7685319483280182,0.0003,1.0,wsd,256,11,0.0003
51,2.0881030559539795,,2.0881030559539795,0.0003,1.0,wsd,256,11,0.0003
52,1.7785934209823608,,1.7785934209823608,0.0003,1.0,wsd,256,11,0.0003
53,1.9039188623428345,,1.9039188623428345,0.0003,1.0,wsd,256,11,0.0003
54,1.9192615747451782,,1.9192615747451782,0.0003,1.0,wsd,256,11,0.0003
55,1.9602012634277344,,1.9602012634277344,0.0003,1.0,wsd,256,11,0.0003
56,1.7613037824630737,,1.7613037824630737,0.0003,1.0,wsd,256,11,0.0003
57,1.9148122072219849,,1.9148122072219849,0.0003,1.0,wsd,256,11,0.0003
58,1.877016544342041,,1.877016544342041,0.0003,1.0,wsd,256,11,0.0003
59,1.6346408128738403,,1.6346408128738403,0.0003,1.0,wsd,256,11,0.0003
60,1.7476279735565186,1.6561591029167175,1.6561591029167175,0.0003,1.0,wsd,256,11,0.0003
61,1.876885175704956,,1.876885175704956,0.0003,1.0,wsd,256,11,0.0003
62,1.9756743907928467,,1.9756743907928467,0.0003,1.0,wsd,256,11,0.0003
63,1.5781041383743286,,1.5781041383743286,0.0003,1.0,wsd,256,11,0.0003
64,1.8467447757720947,,1.8467447757720947,0.0003,1.0,wsd,256,11,0.0003
65,1.7835522890090942,,1.7835522890090942,0.0003,1.0,wsd,256,11,0.0003
66,1.8828407526016235,,1.8828407526016235,0.0003,1.0,wsd,256,11,0.0003
67,1.4846810102462769,,1.4846810102462769,0.0003,1.0,wsd,256,11,0.0003
68,1.8291146755218506,,1.8291146755218506,0.0003,1.0,wsd,256,11,0.0003
69,1.8447778224945068,,1.8447778224945068,0.0003,1.0,wsd,256,11,0.0003
70,1.6244962215423584,1.5485211312770844,1.5485211312770844,0.0003,1.0,wsd,256,11,0.0003
71,1.592616081237793,,1.592616081237793,0.0003,1.0,wsd,256,11,0.0003
72,1.797446608543396,,1.797446608543396,0.0003,1.0,wsd,256,11,0.0003
73,1.8513267040252686,,1.8513267040252686,0.0003,1.0,wsd,256,11,0.0003
74,1.5039234161376953,,1.5039234161376953,0.0003,1.0,wsd,256,11,0.0003
75,1.6230158805847168,,1.6230158805847168,0.0003,1.0,wsd,256,11,0.0003
76,1.7618303298950195,,1.7618303298950195,0.0003,1.0,wsd,256,11,0.0003
77,1.7994134426116943,,1.7994134426116943,0.0003,1.0,wsd,256,11,0.0003
78,1.423056960105896,,1.423056960105896,0.0003,1.0,wsd,256,11,0.0003
79,1.625444769859314,,1.625444769859314,0.0003,1.0,wsd,256,11,0.0003
80,1.6518495082855225,1.4785200953483582,1.4785200953483582,0.0003,1.0,wsd,256,11,0.0003
81,1.6129966974258423,,1.6129966974258423,0.0003,1.0,wsd,256,11,0.0003
82,1.4495081901550293,,1.4495081901550293,0.0003,1.0,wsd,256,11,0.0003
83,1.7168492078781128,,1.7168492078781128,0.0003,1.0,wsd,256,11,0.0003
84,1.8289960622787476,,1.8289960622787476,0.0003,1.0,wsd,256,11,0.0003
85,1.443778157234192,,1.443778157234192,0.0003,1.0,wsd,256,11,0.0003
86,1.625400424003601,,1.625400424003601,0.0003,1.0,wsd,256,11,0.0003
87,1.7090551853179932,,1.7090551853179932,0.0003,1.0,wsd,256,11,0.0003
88,1.7270679473876953,,1.7270679473876953,0.0003,1.0,wsd,256,11,0.0003
89,1.311121940612793,,1.311121940612793,0.0003,1.0,wsd,256,11,0.0003
90,1.5843000411987305,1.429538756608963,1.429538756608963,0.0003,1.0,wsd,256,11,0.0003
91,1.6421103477478027,,1.6421103477478027,0.0003,1.0,wsd,256,11,0.0003
92,1.5322290658950806,,1.5322290658950806,0.0003,1.0,wsd,256,11,0.0003
93,1.2827908992767334,,1.2827908992767334,0.0003,1.0,wsd,256,11,0.0003
94,1.6819523572921753,,1.6819523572921753,0.0003,1.0,wsd,256,11,0.0003
95,1.7116093635559082,,1.7116093635559082,0.0003,1.0,wsd,256,11,0.0003
96,1.266170620918274,,1.266170620918274,0.0003,1.0,wsd,256,11,0.0003
97,1.4501570463180542,,1.4501570463180542,0.0003,1.0,wsd,256,11,0.0003
98,1.684126853942871,,1.684126853942871,0.0003,1.0,wsd,256,11,0.0003
99,1.608121633529663,,1.608121633529663,0.0003,1.0,wsd,256,11,0.0003
100,1.2854520082473755,1.3580971360206604,1.3580971360206604,0.0003,1.0,wsd,256,11,0.0003
101,1.6590863466262817,,1.6590863466262817,0.0003,1.0,wsd,256,11,0.0003
102,1.6564888954162598,,1.6564888954162598,0.0003,1.0,wsd,256,11,0.0003
103,1.5327945947647095,,1.5327945947647095,0.0003,1.0,wsd,256,11,0.0003
104,1.2567862272262573,,1.2567862272262573,0.0003,1.0,wsd,256,11,0.0003
105,1.6793203353881836,,1.6793203353881836,0.0003,1.0,wsd,256,11,0.0003
106,1.7556419372558594,,1.7556419372558594,0.0003,1.0,wsd,256,11,0.0003
107,1.2531923055648804,,1.2531923055648804,0.0003,1.0,wsd,256,11,0.0003
108,1.466381311416626,,1.466381311416626,0.0003,1.0,wsd,256,11,0.0003
109,1.6834800243377686,,1.6834800243377686,0.0003,1.0,wsd,256,11,0.0003
110,1.5250300168991089,1.282835990190506,1.282835990190506,0.0003,1.0,wsd,256,11,0.0003
111,1.2614880800247192,,1.2614880800247192,0.0003,1.0,wsd,256,11,0.0003
112,1.4428397417068481,,1.4428397417068481,0.0003,1.0,wsd,256,11,0.0003
113,1.3991265296936035,,1.3991265296936035,0.0003,1.0,wsd,256,11,0.0003
114,1.4858946800231934,,1.4858946800231934,0.0003,1.0,wsd,256,11,0.0003
115,1.2517815828323364,,1.2517815828323364,0.0003,1.0,wsd,256,11,0.0003
116,1.6185003519058228,,1.6185003519058228,0.0003,1.0,wsd,256,11,0.0003
117,1.5318387746810913,,1.5318387746810913,0.0003,1.0,wsd,256,11,0.0003
118,1.2226085662841797,,1.2226085662841797,0.0003,1.0,wsd,256,11,0.0003
119,1.3110175132751465,,1.3110175132751465,0.0003,1.0,wsd,256,11,0.0003
120,1.5594744682312012,1.218662589788437,1.218662589788437,0.0003,1.0,wsd,256,11,0.0003
121,1.5746442079544067,,1.5746442079544067,0.0003,1.0,wsd,256,11,0.0003
122,1.2039718627929688,,1.2039718627929688,0.0003,1.0,wsd,256,11,0.0003
123,1.3826128244400024,,1.3826128244400024,0.0003,1.0,wsd,256,11,0.0003
124,1.5160716772079468,,1.5160716772079468,0.0003,1.0,wsd,256,11,0.0003
125,1.4791293144226074,,1.4791293144226074,0.0003,1.0,wsd,256,11,0.0003
126,1.0125020742416382,,1.0125020742416382,0.0003,1.0,wsd,256,11,0.0003
127,1.4997844696044922,,1.4997844696044922,0.0003,1.0,wsd,256,11,0.0003
128,1.5399551391601562,,1.5399551391601562,0.0003,1.0,wsd,256,11,0.0003
129,1.1563823223114014,,1.1563823223114014,0.0003,1.0,wsd,256,11,0.0003
130,1.2792590856552124,1.151206061244011,1.151206061244011,0.0003,1.0,wsd,256,11,0.0003
131,1.5223463773727417,,1.5223463773727417,0.0003,1.0,wsd,256,11,0.0003
132,1.555801510810852,,1.555801510810852,0.0003,1.0,wsd,256,11,0.0003
133,1.2090771198272705,,1.2090771198272705,0.0003,1.0,wsd,256,11,0.0003
134,1.2306129932403564,,1.2306129932403564,0.0003,1.0,wsd,256,11,0.0003
135,1.4007846117019653,,1.4007846117019653,0.0003,1.0,wsd,256,11,0.0003
136,1.3640021085739136,,1.3640021085739136,0.0003,1.0,wsd,256,11,0.0003
137,0.9675493240356445,,0.9675493240356445,0.0003,1.0,wsd,256,11,0.0003
138,1.219163179397583,,1.219163179397583,0.0003,1.0,wsd,256,11,0.0003
139,1.4306319952011108,,1.4306319952011108,0.0003,1.0,wsd,256,11,0.0003
140,1.078014850616455,1.0777241736650467,1.0777241736650467,0.0003,1.0,wsd,256,11,0.0003
141,1.0275763273239136,,1.0275763273239136,0.0003,1.0,wsd,256,11,0.0003
142,1.3381924629211426,,1.3381924629211426,0.0003,1.0,wsd,256,11,0.0003
143,1.351996898651123,,1.351996898651123,0.0003,1.0,wsd,256,11,0.0003
144,0.8726518154144287,,0.8726518154144287,0.0003,1.0,wsd,256,11,0.0003
145,1.2212769985198975,,1.2212769985198975,0.0003,1.0,wsd,256,11,0.0003
146,1.2792692184448242,,1.2792692184448242,0.0003,1.0,wsd,256,11,0.0003
147,1.227181077003479,,1.227181077003479,0.0003,1.0,wsd,256,11,0.0003
148,0.9300001859664917,,0.9300001859664917,0.0003,1.0,wsd,256,11,0.0003
149,1.182727336883545,,1.182727336883545,0.0003,1.0,wsd,256,11,0.0003
150,1.4534775018692017,0.9896600395441055,0.9896600395441055,0.0003,1.0,wsd,256,11,0.0003
151,1.038255214691162,,1.038255214691162,0.0003,1.0,wsd,256,11,0.0003
152,1.0287070274353027,,1.0287070274353027,0.0003,1.0,wsd,256,11,0.0003
153,1.352609395980835,,1.352609395980835,0.0003,1.0,wsd,256,11,0.0003
154,1.2768535614013672,,1.2768535614013672,0.0003,1.0,wsd,256,11,0.0003
155,0.9192901253700256,,0.9192901253700256,0.0003,1.0,wsd,256,11,0.0003
156,0.9760289788246155,,0.9760289788246155,0.0003,1.0,wsd,256,11,0.0003
157,1.2330639362335205,,1.2330639362335205,0.0003,1.0,wsd,256,11,0.0003
158,1.1571617126464844,,1.1571617126464844,0.0003,1.0,wsd,256,11,0.0003
159,0.7464935779571533,,0.7464935779571533,0.0003,1.0,wsd,256,11,0.0003
160,1.1490973234176636,0.888517826795578,0.888517826795578,0.0003,1.0,wsd,256,11,0.0003
161,1.174742341041565,,1.174742341041565,0.0003,1.0,wsd,256,11,0.0003
162,1.0055313110351562,,1.0055313110351562,0.0003,1.0,wsd,256,11,0.0003
163,0.7891861796379089,,0.7891861796379089,0.0003,1.0,wsd,256,11,0.0003
164,1.2431728839874268,,1.2431728839874268,0.0003,1.0,wsd,256,11,0.0003
165,1.0427255630493164,,1.0427255630493164,0.0003,1.0,wsd,256,11,0.0003
166,0.8952867984771729,,0.8952867984771729,0.0003,1.0,wsd,256,11,0.0003
167,0.8990477323532104,,0.8990477323532104,0.0003,1.0,wsd,256,11,0.0003
168,1.0795540809631348,,1.0795540809631348,0.0003,1.0,wsd,256,11,0.0003
169,1.2205642461776733,,1.2205642461776733,0.0003,1.0,wsd,256,11,0.0003
170,0.7779476642608643,0.8184574097394943,0.8184574097394943,0.0003,1.0,wsd,256,11,0.0003
171,1.1134958267211914,,1.1134958267211914,0.0003,1.0,wsd,256,11,0.0003
172,1.1201879978179932,,1.1201879978179932,0.0003,1.0,wsd,256,11,0.0003
173,0.9302172660827637,,0.9302172660827637,0.0003,1.0,wsd,256,11,0.0003
174,0.7546354532241821,,0.7546354532241821,0.0003,1.0,wsd,256,11,0.0003
175,0.9615610241889954,,0.9615610241889954,0.0003,1.0,wsd,256,11,0.0003
176,1.002773404121399,,1.002773404121399,0.0003,1.0,wsd,256,11,0.0003
177,0.7527132034301758,,0.7527132034301758,0.0003,1.0,wsd,256,11,0.0003
178,0.8386667966842651,,0.8386667966842651,0.0003,1.0,wsd,256,11,0.0003
179,0.971087634563446,,0.971087634563446,0.0003,1.0,wsd,256,11,0.0003
180,0.9193902015686035,0.7564309686422348,0.7564309686422348,0.0003,1.0,wsd,256,11,0.0003
181,0.5537038445472717,,0.5537038445472717,0.0003,1.0,wsd,256,11,0.0003
182,0.9651779532432556,,0.9651779532432556,0.0003,1.0,wsd,256,11,0.0003
183,0.9027633666992188,,0.9027633666992188,0.0003,1.0,wsd,256,11,0.0003
184,0.7364679574966431,,0.7364679574966431,0.0003,1.0,wsd,256,11,0.0003
185,0.6569464206695557,,0.6569464206695557,0.0003,1.0,wsd,256,11,0.0003
186,1.0107557773590088,,1.0107557773590088,0.0003,1.0,wsd,256,11,0.0003
187,1.0579288005828857,,1.0579288005828857,0.0003,1.0,wsd,256,11,0.0003
188,0.6800758242607117,,0.6800758242607117,0.0003,1.0,wsd,256,11,0.0003
189,0.613454282283783,,0.613454282283783,0.0003,1.0,wsd,256,11,0.0003
190,0.9297322630882263,0.705669142305851,0.705669142305851,0.0003,1.0,wsd,256,11,0.0003
191,0.8322391510009766,,0.8322391510009766,0.0003,1.0,wsd,256,11,0.0003
192,0.6280407905578613,,0.6280407905578613,0.0003,1.0,wsd,256,11,0.0003
193,0.9280412793159485,,0.9280412793159485,0.0003,1.0,wsd,256,11,0.0003
194,0.8907901048660278,,0.8907901048660278,0.0003,1.0,wsd,256,11,0.0003
195,0.796957790851593,,0.796957790851593,0.0003,1.0,wsd,256,11,0.0003
196,0.5753863453865051,,0.5753863453865051,0.0003,1.0,wsd,256,11,0.0003
197,0.8783797025680542,,0.8783797025680542,0.0003,1.0,wsd,256,11,0.0003
198,0.9069682359695435,,0.9069682359695435,0.0003,1.0,wsd,256,11,0.0003
199,0.5461957454681396,,0.5461957454681396,0.0003,1.0,wsd,256,11,0.0003
200,0.7014602422714233,0.6395294442772865,0.6395294442772865,0.0003,1.0,wsd,256,11,0.0003
201,0.770892858505249,,0.770892858505249,0.0003,1.0,wsd,256,11,0.0003
202,0.7923087477684021,,0.7923087477684021,0.0003,1.0,wsd,256,11,0.0003
203,0.5238023996353149,,0.5238023996353149,0.0003,1.0,wsd,256,11,0.0003
204,0.6693572402000427,,0.6693572402000427,0.0003,1.0,wsd,256,11,0.0003
205,0.7591730356216431,,0.7591730356216431,0.0003,1.0,wsd,256,11,0.0003
206,0.6554893255233765,,0.6554893255233765,0.0003,1.0,wsd,256,11,0.0003
207,0.5352324843406677,,0.5352324843406677,0.0003,1.0,wsd,256,11,0.0003
208,0.8911522626876831,,0.8911522626876831,0.0003,1.0,wsd,256,11,0.0003
209,0.6229423880577087,,0.6229423880577087,0.0003,1.0,wsd,256,11,0.0003
210,0.4638475775718689,0.5436924919486046,0.5436924919486046,0.0003,1.0,wsd,256,11,0.0003
